image_id,label,xmin,ymin,xmax,ymax,bbox_width,bbox_height,bbox_area
003797,1,420,98,470,170,50,72,3600
003798,1,284,90,337,153,53,63,3339
003799,1,257,267,320,352,63,85,5355
003800,1,321,186,408,307,87,121,10527
003801,1,366,174,454,291,88,117,10296
003802,1,394,180,505,320,111,140,15540
003803,1,308,194,441,280,133,86,11438
003804,1,300,196,409,299,109,103,11227
003805,1,366,166,488,292,122,126,15372
003806,1,331,223,402,319,71,96,6816
003807,1,269,169,391,281,122,112,13664
003808,1,368,167,446,223,78,56,4368
003809,1,329,167,390,227,61,60,3660
003810,1,419,155,505,234,86,79,6794
003811,1,167,93,658,325,491,232,113912
003812,1,157,94,643,325,486,231,112266
003813,1,333,73,719,351,386,278,107308
003814,1,253,53,695,341,442,288,127296
003815,1,246,58,321,127,75,69,5175
003816,1,495,232,547,325,52,93,4836
003817,1,369,81,694,279,325,198,64350
003818,1,239,93,706,371,467,278,129826
003819,1,289,83,671,355,382,272,103904
003820,1,201,154,263,250,62,96,5952
003821,1,231,83,621,356,390,273,106470
003822,1,253,95,627,355,374,260,97240
003823,1,199,75,529,270,330,195,64350
003824,1,90,148,168,231,78,83,6474
003825,1,71,83,573,376,502,293,147086
003826,1,247,155,389,317,142,162,23004
003827,1,215,180,325,270,110,90,9900
003828,1,296,152,409,231,113,79,8927
003829,1,369,160,469,268,100,108,10800
003830,1,315,140,436,294,121,154,18634
003831,1,345,159,453,274,108,115,12420
003832,1,187,86,280,166,93,80,7440
003833,1,196,109,284,194,88,85,7480
003834,1,470,82,615,166,145,84,12180
003835,1,317,106,442,196,125,90,11250
003836,1,354,110,417,168,63,58,3654
003837,1,336,101,400,158,64,57,3648
003838,1,333,107,409,164,76,57,4332
003839,1,205,146,293,238,88,92,8096
003840,1,228,143,328,242,100,99,9900
003841,1,245,134,369,252,124,118,14632
003842,1,208,130,304,219,96,89,8544
003843,1,143,130,238,208,95,78,7410
003844,1,99,110,204,217,105,107,11235
003845,1,226,137,330,236,104,99,10296
003846,1,223,54,485,220,262,166,43492
003847,1,332,70,529,280,197,210,41370
003848,1,211,49,530,239,319,190,60610
003849,1,426,51,663,193,237,142,33654
003850,1,283,77,504,210,221,133,29393
003851,1,424,49,639,180,215,131,28165
003852,1,346,135,429,238,83,103,8549
003853,1,220,130,331,229,111,99,10989
003854,1,338,236,442,320,104,84,8736
003855,1,307,248,413,327,106,79,8374
003856,1,301,247,417,317,116,70,8120
003857,1,185,180,416,317,231,137,31647
003858,1,452,190,546,256,94,66,6204
003859,1,382,255,461,357,79,102,8058
003860,1,343,230,420,317,77,87,6699
003861,1,365,220,450,323,85,103,8755
003862,1,365,224,432,316,67,92,6164
003863,1,234,101,330,187,96,86,8256
003864,1,187,84,292,192,105,108,11340
003865,1,229,106,565,314,336,208,69888
003866,1,227,113,448,306,221,193,42653
003867,1,299,69,526,340,227,271,61517
003868,1,244,122,358,254,114,132,15048
003869,1,317,109,386,199,69,90,6210
003870,1,255,95,349,172,94,77,7238
003871,1,286,214,377,316,91,102,9282
003872,1,497,102,546,163,49,61,2989
003873,1,233,39,421,184,188,145,27260
003874,1,376,159,512,315,136,156,21216
003875,1,408,138,549,308,141,170,23970
003876,1,235,161,400,317,165,156,25740
003877,1,476,199,562,301,86,102,8772
003878,1,181,204,456,383,275,179,49225
003879,1,232,203,465,379,233,176,41008
003880,1,311,241,389,373,78,132,10296
003881,1,369,114,590,312,221,198,43758
003882,1,422,140,650,325,228,185,42180
003883,1,319,91,470,207,151,116,17516
003884,1,279,91,420,198,141,107,15087
003885,1,233,103,378,227,145,124,17980
003886,1,203,143,287,227,84,84,7056
003887,1,228,99,349,199,121,100,12100
003888,1,392,81,498,159,106,78,8268
003889,1,142,140,219,210,77,70,5390
003890,1,273,102,398,175,125,73,9125
003891,1,441,94,511,164,70,70,4900
003892,1,250,139,480,286,230,147,33810
003893,1,200,129,472,285,272,156,42432
003894,1,280,156,470,278,190,122,23180
003895,1,148,133,360,251,212,118,25016
003896,1,425,129,504,218,79,89,7031
003897,1,436,117,530,226,94,109,10246
003898,1,277,199,370,301,93,102,9486
003899,1,99,106,562,481,463,375,173625
003900,1,142,84,558,329,416,245,101920
003901,1,413,259,519,372,106,113,11978
003902,1,327,254,454,372,127,118,14986
003903,1,457,267,578,363,121,96,11616
003904,1,217,73,413,256,196,183,35868
003905,1,104,67,531,286,427,219,93513
003906,1,169,80,550,260,381,180,68580
003907,1,224,111,438,288,214,177,37878
003908,1,91,58,488,314,397,256,101632
003909,1,247,130,358,227,111,97,10767
003910,1,489,142,535,210,46,68,3128
003911,1,250,213,355,329,105,116,12180
003912,1,458,115,530,190,72,75,5400
003913,1,447,104,537,201,90,97,8730
003914,1,465,101,558,196,93,95,8835
003915,1,424,106,542,203,118,97,11446
003916,1,490,103,589,195,99,92,9108
003917,1,507,110,591,196,84,86,7224
003918,1,204,81,506,243,302,162,48924
003919,1,249,85,434,199,185,114,21090
003920,1,173,79,493,222,320,143,45760
003921,1,376,156,449,251,73,95,6935
003922,1,409,150,499,241,90,91,8190
003923,1,203,121,323,190,120,69,8280
003924,1,204,109,330,180,126,71,8946
003925,1,191,155,328,244,137,89,12193
003926,1,209,195,333,268,124,73,9052
003927,1,225,58,557,203,332,145,48140
003928,1,257,46,489,234,232,188,43616
003929,1,317,126,445,196,128,70,8960
003930,1,239,94,369,190,130,96,12480
003931,1,204,79,315,214,111,135,14985
003932,1,384,63,496,207,112,144,16128
003933,1,296,83,404,212,108,129,13932
003934,1,364,118,422,198,58,80,4640
003935,1,183,216,243,283,60,67,4020
003936,1,94,109,201,195,107,86,9202
003937,1,253,122,562,341,309,219,67671
003938,1,188,218,279,288,91,70,6370
003939,1,291,125,599,352,308,227,69916
003940,1,134,113,240,214,106,101,10706
003941,1,384,223,450,315,66,92,6072
003942,1,425,106,603,267,178,161,28658
003943,1,265,112,586,333,321,221,70941
003944,1,309,86,493,211,184,125,23000
003945,1,316,49,497,188,181,139,25159
003946,1,284,89,400,180,116,91,10556
003947,1,236,298,309,357,73,59,4307
003948,1,346,292,406,341,60,49,2940
003949,1,347,195,518,308,171,113,19323
003950,1,203,135,404,321,201,186,37386
003951,1,170,142,428,343,258,201,51858
003952,1,229,147,457,343,228,196,44688
003953,1,314,188,573,380,259,192,49728
003954,1,426,130,570,240,144,110,15840
003955,1,293,126,416,236,123,110,13530
003956,1,393,63,488,140,95,77,7315
003957,1,366,61,452,140,86,79,6794
003958,1,293,59,386,134,93,75,6975
003959,1,122,94,492,341,370,247,91390
003960,1,299,95,420,203,121,108,13068
003961,1,368,103,468,203,100,100,10000
003962,1,256,78,493,268,237,190,45030
003963,1,290,76,540,272,250,196,49000
003964,1,245,194,336,276,91,82,7462
003965,1,332,308,402,377,70,69,4830
003966,1,317,207,410,274,93,67,6231
003967,1,173,77,251,167,78,90,7020
003968,1,282,94,421,239,139,145,20155
003969,1,208,91,365,232,157,141,22137
003970,1,1,114,438,302,437,188,82156
003971,1,280,97,426,256,146,159,23214
003972,1,196,89,357,235,161,146,23506
003973,1,329,105,453,192,124,87,10788
003974,1,458,94,513,147,55,53,2915
003975,1,253,131,405,220,152,89,13528
003976,1,157,118,288,180,131,62,8122
003977,1,352,144,464,231,112,87,9744
003978,1,344,143,444,223,100,80,8000
003979,1,253,179,338,303,85,124,10540
003980,1,195,175,313,324,118,149,17582
003981,1,272,183,372,323,100,140,14000
003982,1,155,86,297,200,142,114,16188
003983,1,217,79,362,171,145,92,13340
003984,1,319,166,378,226,59,60,3540
003985,1,327,163,388,231,61,68,4148
003986,1,326,154,404,215,78,61,4758
003987,1,260,125,405,196,145,71,10295
003988,1,251,117,389,192,138,75,10350
003989,1,100,126,173,212,73,86,6278
003990,1,320,78,449,224,129,146,18834
003991,1,311,70,468,228,157,158,24806
003992,1,95,129,173,195,78,66,5148
003993,1,361,134,430,223,69,89,6141
003994,1,269,94,436,238,167,144,24048
003995,1,394,79,586,238,192,159,30528
003996,1,171,110,357,204,186,94,17484
003997,1,175,93,299,218,124,125,15500
003998,1,248,139,341,256,93,117,10881
003999,1,216,103,376,294,160,191,30560
004000,1,241,67,370,212,129,145,18705
004001,1,393,101,513,242,120,141,16920
004002,1,232,294,364,417,132,123,16236
004003,1,250,127,354,245,104,118,12272
004004,1,336,119,422,271,86,152,13072
004005,1,374,146,449,220,75,74,5550
004006,1,250,78,330,154,80,76,6080
004007,1,276,49,372,143,96,94,9024
004008,1,211,114,394,294,183,180,32940
004009,1,173,139,316,299,143,160,22880
004010,1,328,200,374,250,46,50,2300
004011,1,426,194,473,258,47,64,3008
004012,1,389,121,530,231,141,110,15510
004013,1,382,138,545,254,163,116,18908
004014,1,342,103,507,254,165,151,24915
004015,1,256,86,426,216,170,130,22100
004016,1,288,81,488,215,200,134,26800
004017,1,233,111,535,392,302,281,84862
004018,1,191,105,423,265,232,160,37120
004019,1,197,112,424,275,227,163,37001
004020,1,309,164,448,269,139,105,14595
004021,1,115,135,252,308,137,173,23701
004022,1,209,115,457,307,248,192,47616
004023,1,379,115,642,345,263,230,60490
004024,1,279,85,605,302,326,217,70742
004025,1,331,123,648,403,317,280,88760
004026,1,211,83,550,363,339,280,94920
004027,1,303,182,415,297,112,115,12880
004028,1,340,183,536,359,196,176,34496
004029,1,246,160,485,343,239,183,43737
004030,1,250,98,401,204,151,106,16006
004031,1,183,110,317,216,134,106,14204
004032,1,449,125,534,206,85,81,6885
004033,1,285,69,361,158,76,89,6764
004034,1,149,204,356,347,207,143,29601
004035,1,211,180,458,373,247,193,47671
004036,1,251,35,428,144,177,109,19293
004037,1,267,38,457,156,190,118,22420
004038,1,264,34,452,143,188,109,20492
004039,1,299,77,552,251,253,174,44022
004040,1,294,49,525,258,231,209,48279
004041,1,265,157,523,362,258,205,52890
004042,1,220,58,478,194,258,136,35088
004043,1,191,69,491,249,300,180,54000
004044,1,248,110,540,349,292,239,69788
004045,1,315,122,583,307,268,185,49580
004046,1,233,41,401,286,168,245,41160
004047,1,164,73,402,263,238,190,45220
004048,1,255,82,409,163,154,81,12474
004049,1,295,74,440,178,145,104,15080
004050,1,248,102,409,198,161,96,15456
004051,1,235,83,398,204,163,121,19723
004052,1,281,91,404,188,123,97,11931
004053,1,275,98,332,172,57,74,4218
004054,1,297,95,456,208,159,113,17967
004055,1,245,142,377,228,132,86,11352
004056,1,398,137,513,207,115,70,8050
004057,1,244,95,398,183,154,88,13552
004058,1,103,166,406,459,303,293,88779
004059,1,180,190,494,442,314,252,79128
004060,1,144,164,425,445,281,281,78961
004061,1,308,163,430,255,122,92,11224
004062,1,336,165,397,253,61,88,5368
004063,1,357,193,442,267,85,74,6290
004064,1,366,94,437,174,71,80,5680
004065,0,205,156,437,384,232,228,52896
004066,1,239,91,396,240,157,149,23393
004067,1,264,99,457,258,193,159,30687
004068,0,408,157,501,247,93,90,8370
004069,1,279,166,348,230,69,64,4416
004070,0,244,109,478,263,234,154,36036
004071,0,276,156,372,211,96,55,5280
004072,0,256,171,348,227,92,56,5152
004073,1,282,248,390,341,108,93,10044
004074,1,308,140,481,264,173,124,21452
004075,1,326,162,465,263,139,101,14039
004076,0,428,318,492,384,64,66,4224
004077,0,194,237,360,360,166,123,20418
004078,0,269,173,330,212,61,39,2379
004079,0,255,168,320,218,65,50,3250
004080,0,240,166,338,254,98,88,8624
004081,0,493,303,551,336,58,33,1914
004082,0,184,123,323,278,139,155,21545
004083,0,293,220,366,284,73,64,4672
004084,1,234,143,411,278,177,135,23895
004085,0,301,195,381,259,80,64,5120
004086,0,376,183,488,268,112,85,9520
004087,0,493,200,543,260,50,60,3000
004088,0,279,197,409,284,130,87,11310
004089,0,472,207,600,319,128,112,14336
004090,0,408,208,577,341,169,133,22477
004091,0,344,116,541,255,197,139,27383
004092,1,107,153,327,344,220,191,42020
004093,1,85,145,220,334,135,189,25515
004094,1,282,145,478,294,196,149,29204
004095,1,258,119,443,272,185,153,28305
004096,0,364,164,539,265,175,101,17675
004097,0,189,133,771,514,582,381,221742
004098,0,373,167,482,243,109,76,8284
004099,0,372,168,473,232,101,64,6464
004100,0,287,194,346,235,59,41,2419
004101,0,132,190,196,228,64,38,2432
004102,1,194,157,360,284,166,127,21082
004103,1,250,216,302,291,52,75,3900
004104,0,345,151,420,199,75,48,3600
004105,0,126,59,433,212,307,153,46971
004106,0,378,119,421,151,43,32,1376
004107,0,268,143,434,248,166,105,17430
004108,0,440,172,529,226,89,54,4806
004109,0,260,187,326,234,66,47,3102
004110,0,326,145,446,214,120,69,8280
004111,0,488,164,545,219,57,55,3135
004112,0,297,97,336,139,39,42,1638
004113,0,349,198,404,255,55,57,3135
004114,0,533,127,566,159,33,32,1056
004115,0,184,94,370,198,186,104,19344
004116,0,263,182,300,219,37,37,1369
004117,0,199,147,227,172,28,25,700
004118,0,241,93,372,164,131,71,9301
004119,0,397,119,541,194,144,75,10800
004120,0,304,211,350,255,46,44,2024
004121,0,358,216,418,267,60,51,3060
004122,0,327,60,510,187,183,127,23241
004123,0,281,144,362,202,81,58,4698
004124,1,272,125,370,227,98,102,9996
004125,0,453,137,537,171,84,34,2856
004126,0,271,164,454,259,183,95,17385
004127,0,515,186,685,290,170,104,17680
004128,0,256,47,510,156,254,109,27686
004129,0,517,203,573,264,56,61,3416
004130,0,396,202,437,227,41,25,1025
004131,0,276,204,319,284,43,80,3440
004132,0,354,142,409,216,55,74,4070
004133,0,277,133,329,168,52,35,1820
004134,0,334,148,393,198,59,50,2950
004135,0,469,213,531,302,62,89,5518
004136,0,121,46,517,219,396,173,68508
004137,0,277,23,409,127,132,104,13728
004138,0,365,50,494,144,129,94,12126
004139,0,100,146,142,178,42,32,1344
004140,0,358,103,404,135,46,32,1472
004141,0,151,90,237,147,86,57,4902
004142,0,228,109,386,212,158,103,16274
004143,1,311,150,383,226,72,76,5472
004144,1,260,87,448,243,188,156,29328
004145,0,177,105,277,159,100,54,5400
004146,0,171,145,247,198,76,53,4028
004147,0,300,148,358,186,58,38,2204
004148,0,198,161,458,320,260,159,41340
004149,0,219,282,271,329,52,47,2444
004150,0,313,288,356,333,43,45,1935
004151,0,307,247,405,295,98,48,4704
004152,0,255,230,340,275,85,45,3825
004153,0,196,88,571,428,375,340,127500
004154,0,305,160,378,222,73,62,4526
004155,0,386,170,448,234,62,64,3968
004156,0,398,131,481,187,83,56,4648
004157,0,279,211,380,278,101,67,6767
004158,0,353,211,370,238,17,27,459
004159,1,441,85,585,253,144,168,24192
004160,0,393,143,519,250,126,107,13482
004161,0,337,152,419,215,82,63,5166
004162,0,233,180,291,244,58,64,3712
004163,0,257,243,333,312,76,69,5244
004164,0,115,77,601,437,486,360,174960
004165,0,126,142,192,166,66,24,1584
004166,1,140,103,531,391,391,288,112608
004167,1,357,273,503,422,146,149,21754
004168,1,419,288,537,409,118,121,14278
004169,1,360,238,522,382,162,144,23328
004170,1,402,65,563,217,161,152,24472
004171,1,341,187,456,276,115,89,10235
004172,1,195,196,304,288,109,92,10028
004173,1,348,183,456,288,108,105,11340
004174,1,196,200,296,291,100,91,9100
004175,1,382,62,541,217,159,155,24645
004176,1,332,84,480,210,148,126,18648
004177,1,389,111,460,166,71,55,3905
004178,1,229,164,378,276,149,112,16688
004179,1,350,75,494,218,144,143,20592
004180,1,488,170,650,363,162,193,31266
004181,1,110,93,605,381,495,288,142560
004182,1,78,85,587,361,509,276,140484
004183,1,160,83,456,356,296,273,80808
004184,1,102,74,575,328,473,254,120142
004185,1,264,186,356,316,92,130,11960
004186,1,295,215,370,324,75,109,8175
004187,1,139,127,397,321,258,194,50052
004188,1,192,138,396,317,204,179,36516
004189,1,373,148,489,232,116,84,9744
004190,1,241,129,457,308,216,179,38664
004191,1,370,138,493,239,123,101,12423
004192,1,347,169,452,279,105,110,11550
004193,1,213,187,360,274,147,87,12789
004194,1,139,88,546,392,407,304,123728
004195,1,377,116,573,264,196,148,29008
004196,1,291,61,393,152,102,91,9282
004197,1,187,129,271,190,84,61,5124
004198,1,241,191,469,375,228,184,41952
004199,1,80,187,325,380,245,193,47285
004200,1,86,194,374,381,288,187,53856
004201,1,108,75,289,185,181,110,19910
004202,1,172,93,280,211,108,118,12744
004203,1,78,60,360,191,282,131,36942
004204,1,331,101,457,204,126,103,12978
004205,1,259,79,509,268,250,189,47250
004206,1,506,82,695,296,189,214,40446
004207,1,256,74,373,160,117,86,10062
004208,1,220,85,341,162,121,77,9317
004209,1,475,230,587,345,112,115,12880
004210,1,445,240,588,349,143,109,15587
004211,1,432,242,514,329,82,87,7134
004212,1,435,294,533,393,98,99,9702
004213,1,282,288,395,383,113,95,10735
004214,1,249,113,372,214,123,101,12423
004215,1,260,105,381,220,121,115,13915
004216,1,239,49,381,167,142,118,16756
004217,1,409,83,546,196,137,113,15481
004218,1,271,118,406,219,135,101,13635
004219,1,259,148,326,235,67,87,5829
004220,1,247,57,357,162,110,105,11550
004221,1,178,81,475,294,297,213,63261
004222,1,143,92,418,301,275,209,57475
004223,1,216,124,323,211,107,87,9309
004224,1,296,136,433,233,137,97,13289
004225,1,318,144,381,210,63,66,4158
004226,1,110,86,562,401,452,315,142380
004227,1,215,49,613,377,398,328,130544
004228,1,342,49,482,142,140,93,13020
004229,1,209,95,315,215,106,120,12720
004230,1,11,89,104,147,93,58,5394
004231,1,201,134,358,270,157,136,21352
004232,1,318,156,453,246,135,90,12150
004233,1,122,168,204,235,82,67,5494
004234,1,224,122,323,276,99,154,15246
004235,1,264,121,417,258,153,137,20961
004236,1,130,126,283,238,153,112,17136
004237,1,363,172,470,268,107,96,10272
004238,1,161,65,328,189,167,124,20708
004239,1,120,70,248,203,128,133,17024
004240,1,249,100,614,338,365,238,86870
004241,1,211,103,585,326,374,223,83402
004242,1,107,130,541,458,434,328,142352
004243,1,220,65,438,186,218,121,26378
004244,1,319,262,463,366,144,104,14976
004245,1,297,122,477,237,180,115,20700
004246,1,279,108,458,251,179,143,25597
004247,1,436,100,588,215,152,115,17480
004248,1,451,99,605,200,154,101,15554
004249,1,371,89,541,206,170,117,19890
004250,1,412,91,611,217,199,126,25074
004251,1,385,143,601,306,216,163,35208
004252,1,198,21,416,152,218,131,28558
004253,1,311,140,444,226,133,86,11438
004254,1,405,141,561,274,156,133,20748
004255,1,200,71,553,261,353,190,67070
004256,1,275,74,603,234,328,160,52480
004257,1,426,191,685,416,259,225,58275
004258,1,371,289,497,417,126,128,16128
004259,1,372,130,568,271,196,141,27636
004260,1,279,146,369,239,90,93,8370
004261,1,177,131,269,235,92,104,9568
004262,1,245,154,380,276,135,122,16470
004263,1,228,78,600,306,372,228,84816
004264,1,298,31,473,133,175,102,17850
004265,1,106,71,455,372,349,301,105049
004266,1,338,126,514,262,176,136,23936
004267,1,257,110,595,278,338,168,56784
004268,1,201,99,551,279,350,180,63000
004269,1,277,114,539,288,262,174,45588
004270,1,301,105,549,290,248,185,45880
004271,1,157,95,323,276,166,181,30046
004272,1,151,121,346,271,195,150,29250
004273,1,172,82,470,276,298,194,57812
004274,1,184,31,468,363,284,332,94288
004275,1,375,173,452,291,77,118,9086
004276,1,270,160,361,258,91,98,8918
004277,1,170,49,487,319,317,270,85590
004278,1,127,55,344,251,217,196,42532
004279,1,247,50,458,235,211,185,39035
004280,1,368,78,571,267,203,189,38367
004281,1,259,67,436,176,177,109,19293
004282,1,227,42,438,243,211,201,42411
004283,1,203,42,437,246,234,204,47736
004284,1,271,155,350,259,79,104,8216
004285,1,30,188,160,306,130,118,15340
004286,1,283,127,405,254,122,127,15494
004287,1,288,135,433,262,145,127,18415
004288,1,256,127,366,250,110,123,13530
004289,1,229,137,568,384,339,247,83733
004290,1,522,58,718,363,196,305,59780
004291,1,199,70,414,288,215,218,46870
004292,1,273,101,365,178,92,77,7084
004293,1,160,33,586,302,426,269,114594
004294,1,256,29,578,266,322,237,76314
004295,1,187,101,586,396,399,295,117705
004296,1,169,122,494,409,325,287,93275
004297,1,138,90,500,357,362,267,96654
004298,1,281,123,413,276,132,153,20196
004299,1,316,125,370,230,54,105,5670
004300,1,198,39,458,234,260,195,50700
004301,1,184,130,317,279,133,149,19817
004302,1,292,131,450,287,158,156,24648
004303,1,136,152,448,320,312,168,52416
004304,1,209,151,400,331,191,180,34380
004305,1,245,127,348,234,103,107,11021
004306,1,203,130,251,191,48,61,2928
004307,1,264,122,302,177,38,55,2090
004308,1,265,200,426,327,161,127,20447
004309,1,192,83,348,178,156,95,14820
004310,1,233,61,396,151,163,90,14670
004311,1,265,74,425,174,160,100,16000
004312,1,352,70,527,182,175,112,19600
004313,1,247,219,397,377,150,158,23700
004314,1,197,328,332,479,135,151,20385
004315,1,444,126,619,244,175,118,20650
004316,1,232,268,394,403,162,135,21870
004317,1,203,85,519,195,316,110,34760
004318,1,229,103,356,207,127,104,13208
004319,1,257,125,376,231,119,106,12614
004320,1,270,98,624,204,354,106,37524
004321,1,306,92,675,311,369,219,80811
004322,1,463,177,547,269,84,92,7728
004323,1,253,127,365,199,112,72,8064
004324,1,334,142,420,220,86,78,6708
004325,1,308,86,405,202,97,116,11252
004326,1,303,99,432,210,129,111,14319
004327,1,287,152,374,256,87,104,9048
004328,1,152,88,457,263,305,175,53375
004329,1,487,176,564,278,77,102,7854
004330,1,213,191,380,341,167,150,25050
004331,1,237,123,378,282,141,159,22419
004332,1,461,142,542,210,81,68,5508
004333,1,177,123,413,272,236,149,35164
004334,1,316,224,400,314,84,90,7560
004335,1,109,97,416,310,307,213,65391
004336,1,168,127,265,219,97,92,8924
004337,1,40,159,196,251,156,92,14352
004338,1,149,158,280,243,131,85,11135
004339,1,200,106,349,204,149,98,14602
004340,1,170,198,307,316,137,118,16166
004341,1,64,180,187,299,123,119,14637
004342,1,100,182,263,316,163,134,21842
004343,1,345,170,424,262,79,92,7268
004344,1,424,125,493,228,69,103,7107
004345,1,260,255,299,332,39,77,3003
004346,1,422,247,466,340,44,93,4092
004347,1,275,204,434,335,159,131,20829
004348,1,302,194,484,341,182,147,26754
004349,1,320,179,424,296,104,117,12168
004350,1,282,135,421,279,139,144,20016
004351,1,181,275,391,435,210,160,33600
004352,1,381,232,533,421,152,189,28728
004353,1,49,241,205,409,156,168,26208
004354,1,232,288,435,479,203,191,38773
004355,1,361,68,500,209,139,141,19599
004356,1,344,86,468,203,124,117,14508
004357,1,306,154,451,332,145,178,25810
004358,1,372,117,551,305,179,188,33652
004359,1,363,115,593,298,230,183,42090
004360,1,332,172,453,279,121,107,12947
004361,1,333,102,489,219,156,117,18252
004362,1,356,121,486,235,130,114,14820
004363,1,303,130,432,246,129,116,14964
004364,1,308,101,437,223,129,122,15738
004365,1,402,138,678,358,276,220,60720
004366,1,394,94,537,215,143,121,17303
004367,1,293,82,466,179,173,97,16781
004368,1,295,82,446,216,151,134,20234
004369,1,244,74,585,247,341,173,58993
004370,1,152,78,452,252,300,174,52200
004371,1,284,218,332,275,48,57,2736
004372,1,168,95,557,248,389,153,59517
004373,1,299,61,457,217,158,156,24648
004374,1,204,73,362,195,158,122,19276
004375,1,422,90,605,247,183,157,28731
004376,1,258,193,359,305,101,112,11312
004377,1,356,184,434,319,78,135,10530
004378,1,384,187,480,315,96,128,12288
004379,1,155,59,637,329,482,270,130140
004380,1,143,49,610,357,467,308,143836
004381,1,142,54,488,432,346,378,130788
004382,1,106,42,440,448,334,406,135604
004383,1,95,66,690,389,595,323,192185
004384,1,329,121,658,315,329,194,63826
004385,1,341,103,507,280,166,177,29382
004386,1,285,123,531,308,246,185,45510
004387,1,245,106,582,344,337,238,80206
004388,1,304,126,559,288,255,162,41310
004389,1,215,169,343,272,128,103,13184
004390,1,281,162,397,284,116,122,14152
004391,1,241,118,462,259,221,141,31161
004392,1,284,126,426,234,142,108,15336
004393,1,136,59,366,224,230,165,37950
004394,1,435,168,509,246,74,78,5772
004395,1,195,160,292,226,97,66,6402
004396,1,366,111,417,163,51,52,2652
004397,1,332,142,446,250,114,108,12312
004398,1,460,150,557,263,97,113,10961
004399,1,326,126,464,266,138,140,19320
004400,1,365,95,582,291,217,196,42532
004401,1,160,90,359,248,199,158,31442
004402,1,272,158,365,246,93,88,8184
004403,1,81,53,477,435,396,382,151272
004404,1,14,50,356,408,342,358,122436
004405,1,295,94,517,280,222,186,41292
004406,1,292,220,380,291,88,71,6248
004407,1,211,43,320,138,109,95,10355
004408,1,434,26,553,126,119,100,11900
004409,1,50,85,262,189,212,104,22048
004410,1,138,45,464,343,326,298,97148
004411,1,213,85,332,224,119,139,16541
004412,1,264,140,321,199,57,59,3363
004413,1,388,160,438,208,50,48,2400
004414,1,398,136,468,196,70,60,4200
004415,1,413,127,484,183,71,56,3976
004416,1,190,95,326,228,136,133,18088
004417,1,158,97,290,246,132,149,19668
004418,1,249,102,363,221,114,119,13566
004419,1,75,29,422,457,347,428,148516
004420,1,152,49,605,457,453,408,184824
004421,1,366,248,433,348,67,100,6700
004422,1,325,247,412,375,87,128,11136
004423,1,44,105,184,243,140,138,19320
004424,1,191,81,352,200,161,119,19159
004425,1,132,103,261,230,129,127,16383
004426,1,1,103,192,307,191,204,38964
004427,1,252,79,631,280,379,201,76179
004428,1,192,118,424,312,232,194,45008
004429,1,191,106,342,244,151,138,20838
004430,1,334,143,444,266,110,123,13530
004431,1,203,89,362,223,159,134,21306
004432,1,241,121,362,232,121,111,13431
004433,1,250,97,623,371,373,274,102202
004434,1,108,106,485,339,377,233,87841
004435,1,188,108,257,166,69,58,4002
004436,1,283,101,362,206,79,105,8295
004437,1,221,113,313,216,92,103,9476
004438,1,303,107,456,225,153,118,18054
004439,1,323,115,441,228,118,113,13334
004440,1,147,71,538,348,391,277,108307
004441,1,161,53,462,352,301,299,89999
004442,1,221,82,492,255,271,173,46883
004443,1,436,160,506,216,70,56,3920
004444,1,320,118,456,262,136,144,19584
004445,1,366,146,458,220,92,74,6808
004446,1,272,159,398,271,126,112,14112
004447,1,330,65,519,236,189,171,32319
004448,1,331,153,404,236,73,83,6059
004449,1,407,98,541,204,134,106,14204
004450,1,287,92,406,207,119,115,13685
004451,1,510,134,634,230,124,96,11904
004452,1,244,122,393,224,149,102,15198
004453,1,275,139,397,242,122,103,12566
004454,1,255,163,376,272,121,109,13189
004455,1,496,129,622,231,126,102,12852
004456,1,251,102,366,254,115,152,17480
004457,1,359,136,426,188,67,52,3484
004458,1,507,245,565,309,58,64,3712
004459,1,107,99,348,240,241,141,33981
004460,1,132,115,340,258,208,143,29744
004461,1,317,107,436,198,119,91,10829
004462,1,299,114,418,207,119,93,11067
004463,1,308,113,405,210,97,97,9409
004464,1,448,70,585,183,137,113,15481
004465,1,397,71,518,179,121,108,13068
004466,1,321,106,438,184,117,78,9126
004467,1,350,123,433,196,83,73,6059
004468,1,189,114,582,347,393,233,91569
004469,1,388,109,452,166,64,57,3648
004470,1,308,113,364,168,56,55,3080
004471,1,336,105,404,158,68,53,3604
004472,1,292,102,372,160,80,58,4640
004473,1,376,107,454,180,78,73,5694
004474,1,367,138,444,224,77,86,6622
004475,1,369,71,529,167,160,96,15360
004476,1,308,66,457,168,149,102,15198
004477,1,297,87,401,166,104,79,8216
004478,1,106,182,199,254,93,72,6696
004479,1,240,90,346,164,106,74,7844
004480,1,185,86,296,164,111,78,8658
004481,1,87,151,167,226,80,75,6000
004482,1,72,113,191,190,119,77,9163
004483,1,224,113,337,195,113,82,9266
004484,1,260,21,412,176,152,155,23560
004485,1,165,93,292,214,127,121,15367
004486,1,56,79,181,215,125,136,17000
004487,1,336,207,454,292,118,85,10030
004488,1,225,144,344,250,119,106,12614
004489,1,188,156,350,296,162,140,22680
004490,1,377,190,454,290,77,100,7700
004491,1,402,158,494,275,92,117,10764
004492,1,338,143,414,214,76,71,5396
004493,1,377,145,460,228,83,83,6889
004494,1,436,155,541,250,105,95,9975
